# z a Hhat beta F=-x^2*u; backgrounds from pbh17
6.105891635037987726e+03 2.046867825242201788e-03 1.791132022344271172e+04 3.624861863650506735e+08 6.583472888547845913e-04
6.098003105822891484e+03 2.049515270465413538e-03 1.786925566352217720e+04 3.604069392872088552e+08 6.604350958725210916e-04
6.090124766553334666e+03 2.052166139928394625e-03 1.782729333159338421e+04 3.583339463992118239e+08 6.625399856029341944e-04
6.082256604066540604e+03 2.054820438060099216e-03 1.778543297264288049e+04 3.562672685002512336e+08 6.646620474748120592e-04
6.074398605216719261e+03 2.057478169295215171e-03 1.774367433230409733e+04 3.542069918623313308e+08 6.668012912446331887e-04
6.066550756875085426e+03 2.060139338074158839e-03 1.770201715685589079e+04 3.521531402935349941e+08 6.689578405505958950e-04
6.058713045929785949e+03 2.062803948843098048e-03 1.766046119322062805e+04 3.501057879532236457e+08 6.711317420661970599e-04
6.050885459285927027e+03 2.065472006053944293e-03 1.761900618896279047e+04 3.480650711928437352e+08 6.733229048049423028e-04
6.043067983865526003e+03 2.068143514164368785e-03 1.757765189228720192e+04 3.460310524771410227e+08 6.755313607535614034e-04
6.035260606607478621e+03 2.070818477637812859e-03 1.753639805203733340e+04 3.440038236331792474e+08 6.777570945485015923e-04
6.027463314467569035e+03 2.073496900943485807e-03 1.749524441769380428e+04 3.419835804732568860e+08 6.799998917647074670e-04
6.019676094418432513e+03 2.076178788556377018e-03 1.745419073937272697e+04 3.399704379587758780e+08 6.822596723663080847e-04
6.011898933449509968e+03 2.078864144957270725e-03 1.741323676782389884e+04 3.379645132820236683e+08 6.845363677617124880e-04
6.004131818567077971e+03 2.081552974632737332e-03 1.737238225442949624e+04 3.359660271144014001e+08 6.868296528871668761e-04
5.996374736794169621e+03 2.084245282075159432e-03 1.733162695120211356e+04 3.339751423049293160e+08 6.891393119073223068e-04
5.988627675170603652e+03 2.086941071782723138e-03 1.729097061078346451e+04 3.319920042643434405e+08 6.914651953155770197e-04
5.980890620752933501e+03 2.089640348259433691e-03 1.725041298644255585e+04 3.300168790625208616e+08 6.938068624530009882e-04
5.973163560614420021e+03 2.092343116015126740e-03 1.720995383207412306e+04 3.280499570662233233e+08 6.961639906150217296e-04
5.965446481845043309e+03 2.095049379565463565e-03 1.716959290219713876e+04 3.260914016220993400e+08 6.985363271017121798e-04
5.957739371551435397e+03 2.097759143431954069e-03 1.712932995195303010e+04 3.241415080672034025e+08 7.009233256516270811e-04
5.950042216856903906e+03 2.100472412141950272e-03 1.708916473710427090e+04 3.222005047934049964e+08 7.033245533300247748e-04
